Date,Open,High,Low,Close,Adj Close,Volume
2019-08-30,275.950012,277.950012,266.850006,273.850006,271.344818,45702652
2019-09-03,272.000000,272.000000,266.950012,268.399994,265.944641,21241863
2019-09-04,269.700012,275.850006,267.250000,275.100006,272.583374,27309675
2019-09-05,275.000000,276.350006,271.049988,273.299988,270.799835,25085139
2019-09-06,275.049988,277.000000,272.100006,273.950012,271.443909,16675146
2019-09-09,273.950012,278.700012,271.000000,278.000000,275.456848,18616889
2019-09-11,278.500000,285.850006,278.500000,285.250000,282.640503,20999669
2019-09-12,286.750000,288.799988,284.149994,287.049988,284.424042,21964832
2019-09-13,285.000000,292.500000,282.000000,291.700012,289.031525,27303181
2019-09-16,288.200012,290.450012,283.799988,284.700012,282.095551,18267680
2019-09-17,285.000000,286.450012,273.000000,273.950012,271.443909,21533362
2019-09-18,277.200012,282.950012,274.399994,280.399994,277.834869,25478758
2019-09-19,279.950012,279.950012,273.049988,274.049988,271.542969,23387797
2019-09-20,274.500000,307.649994,268.399994,301.700012,298.940033,84481749
2019-09-23,307.549988,316.000000,300.399994,313.750000,310.879791,54178171
2019-09-24,313.149994,315.149994,300.799988,302.600006,299.831818,40096711
2019-09-25,297.000000,297.500000,278.700012,280.250000,277.686249,73063465
2019-09-26,281.500000,289.899994,277.000000,281.850006,279.271637,79005946
2019-09-27,282.700012,286.049988,280.000000,281.200012,278.627563,37851718
2019-09-30,281.399994,281.850006,270.149994,270.799988,268.322693,41094131
2019-10-01,272.750000,275.500000,245.550003,255.949997,253.608551,79350077
2019-10-03,254.000000,260.700012,250.100006,254.149994,251.825012,56207921
2019-10-04,258.500000,260.500000,248.550003,249.949997,247.663437,60029186
2019-10-07,251.500000,253.399994,246.850006,249.100006,246.821228,39160623
2019-10-09,250.100006,262.000000,244.350006,260.950012,258.562836,60328507
2019-10-10,258.000000,258.000000,252.600006,254.149994,251.825012,37577511
2019-10-11,256.200012,261.399994,251.500000,254.550003,252.221359,43272106
2019-10-14,256.950012,259.399994,254.000000,255.449997,253.113129,28265136
2019-10-15,256.450012,259.899994,254.800003,258.450012,256.085693,23444973
2019-10-16,259.299988,261.950012,255.000000,256.049988,253.707626,30892295
2019-10-17,256.399994,266.000000,255.600006,265.450012,263.021667,37061013
2019-10-18,264.399994,271.350006,263.200012,269.649994,267.183228,33203721
2019-10-22,270.399994,275.000000,268.500000,270.500000,268.025452,27574295
2019-10-23,270.750000,277.799988,268.649994,275.450012,272.930176,31789622
2019-10-24,276.000000,277.649994,248.649994,262.500000,260.098633,63943183
2019-10-25,265.799988,284.149994,263.549988,281.549988,278.974365,105518180
2019-10-27,null,null,null,null,null,null
2019-10-29,283.149994,285.000000,278.549988,280.649994,278.082581,51033578
2019-10-30,283.000000,291.000000,279.250000,289.899994,287.247986,51469048
2019-10-31,293.350006,317.799988,292.750000,312.399994,309.542145,128449327
2019-11-01,312.399994,315.000000,308.600006,313.549988,310.681610,44894016
2019-11-04,316.000000,319.000000,312.350006,314.299988,311.424744,31535656
2019-11-05,313.899994,322.000000,312.799988,319.200012,316.279938,50080853
2019-11-06,318.950012,318.950012,314.000000,317.549988,314.645020,32157080
2019-11-07,318.250000,323.299988,316.799988,318.149994,315.239532,33926772
2019-11-08,316.200012,321.000000,314.500000,316.000000,313.109222,25423362
2019-11-11,314.700012,319.649994,313.100006,318.250000,315.338623,20491942
2019-11-13,316.049988,318.600006,305.649994,306.799988,303.993378,32675829
2019-11-14,306.950012,309.500000,299.700012,306.000000,303.200684,43617772
2019-11-15,312.000000,323.700012,310.049988,321.899994,318.955231,95199897
2019-11-18,324.000000,329.850006,323.750000,325.100006,322.125977,39009263
2019-11-19,325.799988,331.799988,322.100006,330.399994,327.377472,41372145
2019-11-20,332.000000,332.500000,325.100006,328.799988,325.792114,29972583
2019-11-21,329.250000,332.850006,326.549988,331.350006,328.318787,34116162
2019-11-22,331.450012,333.799988,328.250000,329.299988,326.287537,28974967
2019-11-25,329.000000,337.500000,328.350006,336.100006,333.025330,27561300
2019-11-26,338.000000,340.000000,332.600006,335.500000,332.430817,36464072
2019-11-27,335.950012,345.549988,334.049988,343.549988,340.407166,33971305
2019-11-28,346.850006,351.000000,344.500000,349.299988,346.104584,42538227
2019-11-29,348.850006,348.850006,340.600006,341.850006,338.722748,23081823
2019-12-02,343.899994,344.350006,336.200012,338.500000,335.403381,20648850
2019-12-03,341.000000,342.950012,333.350006,336.250000,333.173950,26482178
